timestamp,connections,total_commits,total_rollbacks,blocks_hit,blocks_read,read_time_ms,write_time_ms,rows_returned,rows_fetched,rows_inserted,rows_updated,rows_deleted,database_size_bytes,locks_count,deadlocks,connection_limit,temp_files,temp_bytes,conflicts,active_time_seconds,max_connections,shared_buffers_bytes,work_mem_bytes,effective_cache_size_bytes,maintenance_work_mem_bytes,checkpoint_timeout_seconds,wal_buffers_bytes,max_wal_size_bytes,min_wal_size_bytes,random_page_cost,seq_page_cost,total_active_connections,max_transaction_duration,server_up,wal_segments,wal_size_bytes,bgwriter_buffers_allocated,bgwriter_buffers_clean,bgwriter_maxwritten_clean,archiver_archived_count,archiver_failed_count,archiver_last_age,autovacuum_max_workers,autovacuum_naptime_seconds,autovacuum_vacuum_threshold,autovacuum_analyze_threshold,replication_is_replica,replication_lag_seconds,exporter_scrape_duration,exporter_scrape_error,exporter_scrapes_total,cache_hit_ratio_percent,tps_commits,tps_rollbacks,tps_total,rollback_percent,query_efficiency,rows_returned_per_interval,rows_fetched_per_interval,rows_inserted_per_interval,rows_updated_per_interval,rows_deleted_per_interval,connection_usage_percent,database_size_mb,wal_size_mb,total_activity_per_interval
2025-08-05 12:44:00,2.0,27059226.0,115.0,3189178842.0,1738.0,0.0,0.0,124388932762.0,690785994.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458810.790302,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,1.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.009604122,0.0,4521.0,99.99994547188672,2.1333333333333333,0.0,2.1333333333333333,0.0004249918567864659,0.005553436134998958,4861.0,1910.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,6771.0
2025-08-05 12:44:15,2.0,27059252.0,115.0,3189181826.0,1738.0,0.0,0.0,124388936495.0,690787890.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458810.809532,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,1.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.010146825,0.0,4522.0,99.99994547193774,1.7333333333333334,0.0,1.7333333333333334,0.000424991448432942,0.005553451210849558,3733.0,1896.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,5629.0
2025-08-05 12:44:30,2.0,27059283.0,115.0,3189184810.0,1738.0,0.0,0.0,124388940228.0,690789786.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458810.83076499996,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,1.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.009351692,0.0,4523.0,99.99994547198877,2.066666666666667,0.0,2.066666666666667,0.00042499096155091987,0.005553466286699254,3733.0,1896.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,5629.0
2025-08-05 12:44:45,2.0,27059308.0,115.0,3189187794.0,1738.0,0.0,0.0,124388943961.0,690791682.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458810.84859899996,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,1.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.010036709,0.0,4524.0,99.99994547203977,1.6666666666666667,0.0,1.6666666666666667,0.00042499056890494045,0.0055534813625480435,3733.0,1896.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,5629.0
2025-08-05 12:45:00,2.0,27059338.0,115.0,3189190855.0,1738.0,0.0,0.0,124388948822.0,690793592.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458810.868291,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,1.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.008995129,0.0,4525.0,99.99994547209211,2.0,0.0,2.0,0.00042499009773072286,0.005553496500585183,4861.0,1910.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,6771.0
2025-08-05 12:45:15,2.0,27059366.0,115.0,3189193839.0,1738.0,0.0,0.0,124388952555.0,690795488.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458810.887773,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,2.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.012031247,0.0,4526.0,99.99994547214314,1.8666666666666667,0.0,1.8666666666666667,0.00042498965796906234,0.005553511576432026,3733.0,1896.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,5629.0
2025-08-05 12:45:30,2.0,27059394.0,115.0,3189196823.0,1738.0,0.0,0.0,124388956288.0,690797384.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458810.90851,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,2.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.00912574,0.0,4527.0,99.99994547219416,1.8666666666666667,0.0,1.8666666666666667,0.00042498921820831195,0.005553526652277963,3733.0,1896.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,5629.0
2025-08-05 12:45:45,2.0,27059422.0,115.0,3189199807.0,1738.0,0.0,0.0,124388960021.0,690799280.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458810.928354,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,1.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.010204282,0.0,4528.0,99.99994547224517,1.8666666666666667,0.0,1.8666666666666667,0.00042498877844847165,0.005553541728122995,3733.0,1896.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,5629.0
2025-08-05 12:46:00,2.0,27059452.0,115.0,3189202868.0,1738.0,0.0,0.0,124388964882.0,690801190.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458810.947467,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,2.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.010138024,0.0,4529.0,99.9999454722975,2.0,0.0,2.0,0.0004249883072782241,0.005553556866155822,4861.0,1910.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,6771.0
2025-08-05 12:46:15,2.0,27059480.0,115.0,3189205852.0,1738.0,0.0,0.0,124388968615.0,690803086.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458810.96766799997,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,1.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.008524711,0.0,4530.0,99.99994547234853,1.8666666666666667,0.0,1.8666666666666667,0.00042498786752026893,0.005553571941998905,3733.0,1896.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,5629.0
2025-08-05 12:46:30,2.0,27059509.0,115.0,3189208836.0,1738.0,0.0,0.0,124388972348.0,690804982.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458810.98754299997,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,1.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.009726851,0.0,4531.0,99.99994547239955,1.9333333333333333,0.0,1.9333333333333333,0.00042498741205763204,0.005553587017841084,3733.0,1896.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,5629.0
2025-08-05 12:46:45,2.0,27059536.0,115.0,3189211820.0,1738.0,0.0,0.0,124388976081.0,690806878.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458811.007577,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,1.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.009120642,0.0,4532.0,99.99994547245056,1.8,0.0,1.8,0.000424986988007089,0.005553602093682358,3733.0,1896.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,5629.0
2025-08-05 12:47:00,2.0,27059566.0,115.0,3189214881.0,1738.0,0.0,0.0,124388980942.0,690808788.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458811.02778500004,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,1.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.009508249,0.0,4533.0,99.9999454725029,2.0,0.0,2.0,0.0004249865168408114,0.005553617231710871,4861.0,1910.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,6771.0
2025-08-05 12:47:15,2.0,27059594.0,115.0,3189217865.0,1738.0,0.0,0.0,124388984675.0,690810684.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458811.047509,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,2.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.009659253,0.0,4534.0,99.99994547255392,1.8666666666666667,0.0,1.8666666666666667,0.00042498607708656155,0.005553632307550197,3733.0,1896.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,5629.0
2025-08-05 12:47:30,2.0,27059622.0,115.0,3189220849.0,1738.0,0.0,0.0,124388988408.0,690812580.0,51713.0,198.0,1.0,17165459.0,0.0,0.0,-1.0,0.0,0.0,0.0,458811.067215,100.0,134217728.0,4194304.0,4294967296.0,67108864.0,300.0,4194304.0,1073741824.0,83886080.0,4.0,1.0,1.0,0.0,1.0,2.0,33554432.0,7795.0,0.0,0.0,0.0,0.0,,3.0,60.0,50.0,50.0,0.0,0.0,0.009099599,0.0,4535.0,99.99994547260494,1.8666666666666667,0.0,1.8666666666666667,0.0004249856373332218,0.005553647383388618,3733.0,1896.0,0.0,0.0,0.0,2.0,16.37025737762451,32.0,5629.0
